145.7152872,-16.8092804461538
145.71628834,-16.80932116
145.71632118,-16.8094193
145.71635536,-16.81232288
145.71639828,-16.81170532
145.716400477778,-16.8119116666667
145.716402742857,-16.8120614714286
145.71643622,-16.81153212
145.716460742857,-16.8111597428571
145.71646346,-16.8110074933333
145.716478588889,-16.8113628555556
145.71648076,-16.8106362
145.716492514286,-16.8108243
145.71657788,-16.81240538
145.716629446667,-16.8089006866667
145.71665926,-16.810076
145.71667646,-16.80997438
145.71670942,-16.81250006
145.71674624,-16.8100849
145.716753927273,-16.8099253363636
145.71677414,-16.8101632
145.71677448,-16.80998434
145.716780642857,-16.8103599714286
145.71681758,-16.81195862
145.7168447,-16.81009938
145.716873,-16.8115934
145.71687944,-16.81180188
145.716906428571,-16.8125429714286
145.71691914,-16.8100108
145.71693868,-16.81110574
145.71694014,-16.81010654
145.716957271429,-16.8121328142857
145.71696418,-16.81269204
145.71696518,-16.8101932
145.716977457143,-16.8103645285714
145.716987685714,-16.8108303571429
145.716988007692,-16.8112960692308
145.71703938,-16.81265176
145.7170936,-16.81182606
145.717112071429,-16.8125278714286
145.717124911111,-16.8099837444444
145.71713846,-16.8108778
145.717143866667,-16.8116962111111
145.71717596,-16.8104181
145.71718944,-16.81212602
145.717258963636,-16.8111548
145.71729366,-16.81257442
145.71733508,-16.8121817
145.71734362,-16.81082482
145.717354255556,-16.8099383111111
145.7173548,-16.8104403090909
145.717411944444,-16.8113063777778
145.71741682,-16.81285624
145.717422427273,-16.8117161545455
145.71746516,-16.81100388
145.71746888,-16.8099644
145.717472177778,-16.8126163111111
145.71748026,-16.81143044
145.717483957143,-16.811563
145.717521657143,-16.8121756571429
145.717535571429,-16.8108747571429
145.717538514286,-16.8104447
145.717598642857,-16.8100806
145.71760476,-16.80997432
145.71761608,-16.81026306
145.7176746,-16.8126573454545
145.717679905882,-16.8118014352941
145.717695114286,-16.8104086857143
145.71769796,-16.81007984
145.717698757143,-16.8108737857143
145.71770134,-16.8115211
145.71770262,-16.8122215
145.71773106,-16.80184244
145.71773264,-16.811607
145.717755309091,-16.8131816181818
145.71781574,-16.81028188
145.71782842,-16.81120954
145.717830711111,-16.8099818111111
145.71783352,-16.81134964
145.7178473,-16.8127105
145.717876057143,-16.8134018428571
145.717881088889,-16.8109729777778
145.71788844,-16.8129466
145.71789154,-16.8122301
145.71792408,-16.8119548
145.7179261,-16.8104687444444
145.71795864,-16.81032
145.71799108,-16.810036
145.717996355556,-16.8139131333333
145.71804762,-16.81266784
145.7180742,-16.8135075
145.7180884,-16.8122250333333
145.7181143,-16.8104711428571
145.71814178,-16.81421884
145.71814608,-16.810036
145.718154509091,-16.8129842363636
145.7181682,-16.81471898
145.718182242857,-16.8153422285714
145.718190114286,-16.8137585857143
145.71819868,-16.81187996
145.71820548,-16.8126865
145.718207011111,-16.8149645555556
145.71823114,-16.81139974
145.718254685714,-16.8162135428571
145.718279857143,-16.8122472428571
145.718282166667,-16.8151388
145.7182912,-16.8155942666667
145.71829312,-16.81126356
145.71829378,-16.81161332
145.718300472727,-16.8134330818182
145.718306788889,-16.8159851111111
145.71832688,-16.81004808
145.718331118182,-16.8145449909091
145.71836434,-16.81299262
145.71836524,-16.81426076
145.71841106,-16.81148312
145.718428142857,-16.8127184571429
145.718430544444,-16.8157100222222
145.718437957143,-16.8109769428571
145.718447757143,-16.8187359571429
145.718463914286,-16.8122814714286
145.71846574,-16.8105292
145.7184659,-16.81127556
145.718470888889,-16.8183667444444
145.718472766667,-16.8189381444444
145.71848054,-16.81183908
145.718484266667,-16.8134845666667
145.71848774,-16.81167454
145.7184951,-16.81002208
145.718501744444,-16.8185492444444
145.71851576,-16.8128036
145.71852548,-16.81291594
145.71853026,-16.81015428
145.718539688889,-16.8181772888889
145.718553377778,-16.8179874444444
145.7185559,-16.8130481857143
145.718555990909,-16.8177703272727
145.71856102,-16.81131204
145.71856164,-16.81596968
145.718579,-16.81038742
145.71858286,-16.81653732
145.718590636364,-16.8176242818182
145.718590942857,-16.8143422142857
145.71859456,-16.81738658
145.718613485714,-16.8109890571429
145.718616188889,-16.8120105555556
145.71861806,-16.81378028
145.718625071429,-16.8171669142857
145.718625858333,-16.8127089416667
145.718630568421,-16.8145470052632
145.71863452,-16.81228856
145.71863764,-16.81567522
145.718644066667,-16.8118323555556
145.7186459,-16.81168172
145.718648271429,-16.8191482285714
145.7186517,-16.8134758142857
145.7186736,-16.81515446
145.7187043,-16.8101312142857
145.71871524,-16.81059718
145.718718071429,-16.8114826857143
145.718719333333,-16.8170152777778
145.718741988889,-16.8193973888889
145.718743233333,-16.8112698222222
145.718763327273,-16.8165858
145.718791823077,-16.8142904846154
145.71879704,-16.81603194
145.71879968,-16.81104184
145.718805511111,-16.8146895333333
145.718821233333,-16.8138376111111
145.71883784,-16.8105468
145.718839085714,-16.8156478142857
145.718842788889,-16.8195865444444
145.718856069231,-16.8191695384615
145.718860128571,-16.8135050571429
145.718868471429,-16.8187389428571
145.7188767,-16.8151670142857
145.718890028571,-16.8162144
145.718892985714,-16.8101325142857
145.7188962,-16.81663938
145.71891562,-16.80171536
